Page URL,Content,Post media content,Author,Author URL,Reactions,Comments,Reposts,ID
https://www.facebook.com/groups/696166321250526,Vestre Fængsel 23. Juni 1944Kære alle sammenDet bliver så mit sidste brev til jer. Om 3 timer vil jeg ikke mere være til. Derfor skal det på en gang være min… Se mere,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279081833_10160398522409551_5274117583572325883_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=833d8c&_nc_ohc=Zx-Gl4adVmcQ7kNvgFHuZNL&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ACHtOjUV9EjWQX4Wedw3eQ1&oh=00_AYC9ajGTDndMQ8MjMc6QF6QZuQZ5oFEImQ8rmzypcH5Rig&oe=671D2996,Benny Back Christiansen,https://www.facebook.com/groups/696166321250526/user/1720819993/?__cft__[0]=AZWiaCTcLDlcIvm6rQm7RZ9kIgaCfzEQXLOpClahTi2XVugsqX1tkkmbqUdR-YOGKISo0pWDLat9CEr-g1rKBlfo9_rFIEMPe0AfxK6dU2TkgWLG6qxPriNX37WA3-XrOoQYEiJULDIUdKHt9X76IXEEepLEjn_YdSdtiLk7n3Qcr41K4EJ2pIZ-JfohhTn_vuHLr4ekF3b2b_GIPXJFw53WeAgdNoK0hRX9T-y068pv7g&__tn__=R-R,397,37 kommentarer,37 kommentarer,293
https://www.facebook.com/groups/696166321250526,"Arvede denne fra svigermor Karen Smidt-Hansen Rygaards alle HellerupKaren havde oplevet tyskerne i Ryvang, de frygtelige henrettelser og befrielsensOprettelsen af mindelundenNogle som kender historien?",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/280170243_10219552027421779_8615371825149959577_n.jpg?stp=dst-jpg_p960x960&_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=O50-ie21jhIQ7kNvgGlk5C5&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ACHtOjUV9EjWQX4Wedw3eQ1&oh=00_AYB7ag3kt1mWNH7yAoeJRB_4CTKapTuD72wzfHh77_Q8Kw&oe=671D2B06,Bente Marie Grønbech Olsen,https://www.facebook.com/groups/696166321250526/user/1424242448/?__cft__[0]=AZXLow4WO3oiWYGY9u2ujiwKc70dyuuNNDqkYwRbZBtMF5vAsL7vF4uNoFGHDNjJ68Q4b6BO0xjCiAl96erEkSlheWMNcIHfoHtsTXDvCstDKt6cn0q_-GAKBDJ7i1Z1LcZvCXPEHOWHWtR-NSWglOnYQLfLq7vs9WNKk9bmPGDs1Fc96al_NfT4gcpj7_UQppdPc3eA-uYAK2i1NQIHV-PK&__tn__=R-R,33,1 kommentar,1 kommentar,294
https://www.facebook.com/groups/696166321250526,Står altid fremme. Den Danske Frihedskæmper.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279518808_10159937696042910_2472829005637592337_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=MV-zyWm6DpYQ7kNvgGRp2L6&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ACHtOjUV9EjWQX4Wedw3eQ1&oh=00_AYDBLLBfmTp3H88qz50NWEtE_nDPZc66F62pwa9G4ua7_w&oe=671D4982,Solveig Andersen,https://www.facebook.com/groups/696166321250526/user/1582845305/?__cft__[0]=AZXgJPGxzTzX9QxcVKk2eZMVX3jkFKQNd1CoyjtZv8__6v6z3ximpfIGbKB4p4yjlRwF7bC-6c1CtzR51CWszQTpVzuXgVCjFil2_uxWjuGrPWqcoVvcnCyVv4ASMtuHBKdl-z6O3_RdwKR4SGkIMVlYQNUO8KnakC7IVyTZzD-37iyHN6DSHnl0JsEWms9wwsc8r23j2pwVJg8wEIXy-vaD&__tn__=R-R,170,7 kommentarer,7 kommentarer,295
https://www.facebook.com/groups/696166321250526,Idag mindes jeg min Far som var en del af BOPA. Han kørte også de hvide busser for at hente overlevene tilbage til Danmark.,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279967320_10229367884481353_4133633907991610239_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=w7REnFRfrr8Q7kNvgHHZuak&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A1gAeVY-I_x0hDnTxP9WNF4&oh=00_AYC7Zy8chuzGjhCsgp3O9kPxqIlzN6X9UteWjifXHSGVGg&oe=671D2C8E,Lars Aarby,https://www.facebook.com/groups/696166321250526/user/100050892458887/?__cft__[0]=AZUKSsgLvWjqOFg2pPyAWjgIc7E3YrbVjGbvndADTNH1QjCiAqPGL-nc2DK4eGfINtvjeLdoRwaGgoV7ufePwWQAkDnPIozrY9dNbxKeJL-QD_2gbrJ7oyzCgac-RawAh4FoRyZT-UZQ33OiSHmfcno48dKV2Y70jC1cC4wQ8g8Y-RGgqoNAz2SvRRw8Rrgi33tTPgXaNWoKAcUsJqvff1Zl&__tn__=R-R,226,16 kommentarer,16 kommentarer,296
https://www.facebook.com/groups/696166321250526,Idag var der ca 70 samlet ved min fars monument på Chrismas Møllers Plads for at mindes dem som misted deres liv for Danmarks frihed. Tak til DKP for at vedligeholde denne tradition hvert år. Foto Credit Annette Mørk,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279855179_10229373016929661_3663894400244336365_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=98VZM97ZeqQQ7kNvgEv1NNo&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Atf1uTE5ULbaqfNUB6XeEI8&oh=00_AYA7lwanB3vc0-303tQlbR7HYlCIFLBuSnidbZ2LRYl-uQ&oe=671D1BFD,Annette Mørk,https://www.facebook.com/groups/696166321250526/user/1202075948/?__cft__[0]=AZWIMk102qQI5ikcuc8nWh_HTmPmZJhTNFfFjYPIkU5Qy5ce98bZdcaqSDPxpNNjWnWEFUCN60xJVo4DuYRqMed5qwPTMAVkTJj0PTT3VackDYC7etEvkbVmdmFc_0sMDOy48xGHdD84dWu4oD2OPxBQkvK-cIJ842P-oGRX0YlDGfd7fUqBst0G9n86UptF1-7TeMHwP6u8EXB0RwJss5k1&__tn__=-]K-R,117,5 kommentarer,5 kommentarer,297
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279697605_10160181600238944_5196011248999890259_n.jpg?stp=dst-jpg_p600x600&_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=sLMgd2DuTSoQ7kNvgHt0sqS&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Atf1uTE5ULbaqfNUB6XeEI8&oh=00_AYAusTEVYZh6hfzI2DpgyibtSePFImI4_oSwX-j_wrB7fg&oe=671D2A26,Pia Jensen,https://www.facebook.com/groups/696166321250526/user/100003779157760/?__cft__[0]=AZXZlGRURjLiutm0NYqsvO-E0T6riD6aTEZyvJu6CgqSFuq5ElJz-i4M4pZvYNngkiAQbmnsbIpd7jJoLES2bwJENEnprq0GmV6fDMaOQv4gkD_i_QhmqyWNKRC8QkWVmJf3r7H3IG6UOR4FfiPX-t-NpUkTU1ebV442kRuMzqU50lZ532aqx7Fsjuhn-w8S4mWiPhe3TaQ6IIuvZyoc017D&__tn__=R-R,179,4 kommentarer,4 kommentarer,298
https://www.facebook.com/groups/696166321250526,"I aften sender jeg en kærlig tanke til min farfar. Som ung sekondløjtnant i Den Danske Brigade, gjorde han i disse timer for 77 år siden klar til at se Danmark igen.Han havde overlevet flugten fra Gestapo i Roskilde efter at være blevet angivet som frihedskæmper af en stikker.Ham har jeg altid været stolt af Desværre led han efterfølgende af PTSD, der ikke var et begreb, man kendte til dengang og som efter stor sandsynlighed blev nedarvet til min far.Æ… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279325427_10227439513276942_5636837708461993159_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=nSi1s1Zqi0cQ7kNvgGAktDK&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A3pPJpBgSMwdmbLO6POTyJh&oh=00_AYDzGB0Lwg0svE-FNDqY-Nn91FJ9lZMcGu9KkYNWbY8Esw&oe=671D3582,Birgit Jensen,https://www.facebook.com/groups/696166321250526/user/100047168873588/?__cft__[0]=AZWnYc98ymDffr_TZ0RNJjLjebS3eBNwe-3XqwToy70d2Uzin-ETFu3bqPfQoHi_toA_z1uNMKdhq4_hdGkEVAgfi8GnfqHjTjjIh03cNMCEyx4NMOQ6Lj3MdU6iZK6luMjBYeYmwzUabjIcI05ohEI5VG-2_-OxBDF4klYXtzirCQrUwRRrGmNgjG4Qh_EHVBZYqgleOBFpV_YhV_8e-HeY&__tn__=R-R,397,27 kommentarer,27 kommentarer,299
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279650617_10160183334048944_4099118984137254249_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=xPDJgJNgBywQ7kNvgHlkg1s&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A3pPJpBgSMwdmbLO6POTyJh&oh=00_AYA2Lri50shx033DYeGNPiFpxgRd6IXOKPQ8C9gbgRNtsw&oe=671D22AD,Martin Sørensen,https://www.facebook.com/groups/696166321250526/user/100002899534842/?__cft__[0]=AZWq5MHctSioNj8DhlRjm3rqzCY-guLsOPTWZdHRkTnUro0BIBW7rOWjBgCtTy5eAbEd26uOou4fWFuWFftQ2OcAuzy8xsisXWzMOy6GksDu_RT-pITc-pOku-WFQ2etxkLAT5oSMFM-DKK5fMetsGWe0sV2tvcvyy3Jtcg2rfRgB2iOwtfGFbZLrFOnq26Xw6YhNvwSnq0BNK6flYk7b99r&__tn__=-R,6,1 kommentar,1 kommentar,300
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279697605_10160181600238944_5196011248999890259_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=sLMgd2DuTSoQ7kNvgHt0sqS&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=A3pPJpBgSMwdmbLO6POTyJh&oh=00_AYBJjXC-ZtcFTEKpU3ChTbOwRVyWXWhXQuLyXpgpy4scng&oe=671D2A26,,,6,,,301
https://www.facebook.com/groups/696166321250526,"Det her er min Farfar, officer og Kaptajn i den Danske kongelige Ildsprudende marine- han var Modstandsmand under krigen og sejlede blandt andet jøder til Sverige hvortil han selv flygtede i 1942, hans bror blev fanget og skudt på Kastellet desværre - i Sverige uddannede han den Danske Brigade i kamp og han kom som den første Dansker hjem i 1945 i sin armerede fiskekutter - æret være hans minde, Hans Christian Haahr Sørensen #aldrigglemme #aldrigigen",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279550609_10159817736227649_2338912330085010409_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=105&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=uKMH6_-P6kEQ7kNvgFk3d8n&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AlN0HAOsK_Nr58KlDW3gJ2f&oh=00_AYBnVzgErBBFlukATdTTdd8adBXBH4EycoEGVK57CTiq9Q&oe=671D2DE0,Inger Serup Kant,https://www.facebook.com/groups/696166321250526/user/1266201442/?__cft__[0]=AZVBUXApRw_SGR5kM6KKSj8bxJPXEoYSNkQzjhvEVc0lyxVRPiaTAxmbFC2j7l5GqQrRRDuIj_3j4_sL63iKwyhZ0wETpSGW-HYwYm4z18P7EBbw01n1Lt8MSjpzJar9dNj50s9JI4HRaj2cUBwba_AkZRUjLj-UnJcL-Rhj1pTpWWVT99Itjsh_W6o8pMx5a9IJzk5ZLQRTQTQbgAFPHU4t&__tn__=R-R,88,4 kommentarer,4 kommentarer,302
https://www.facebook.com/groups/696166321250526,,,,,14,,,303
https://www.facebook.com/groups/696166321250526,"https://fb.watch/cOm80WvWNj/ til alle vores helte der kæmpe for frihed alle de år siden og dem der gav alt for den, må de hvile i fred under guds evigt lys mens de lever vidre i vores hjerter",,Jonna Christian,https://www.facebook.com/groups/696166321250526/user/100051349335180/?__cft__[0]=AZWKvYHTZtoUKowtIuxEmEkqGW3s65neOEPSPnezF9iQbbflITeQ3lWUCYVYkXrICb9awdQarZvqDUEydNJJjHU5DLXbBVLWdL7OMtpzOf54DYOniQXVTv28g7Yw0wNi5AZYUpuL65uGQ1ev64CSzjTBquRcqVE7NvNIWOtAflYmwStEWMcLt94jqWcl2vlfGpX6sHfDgSF1iD6fh2s-IIzuWm3rHcyGkUjHY6oUMwWB7A&__tn__=R-R,77,7 kommentarer,7 kommentarer,304
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/278979387_10160181601348944_1482513863018738447_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=KKaYz460ZCwQ7kNvgHB1JRY&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AyQQcMjN9GLUHAwO2dJlUdx&oh=00_AYDNUVhxwJFRxDVchb3qJHcEOPT3ZQyCAAfUZN7O8e6Rmw&oe=671D290E,Claus Danielsen,https://www.facebook.com/groups/696166321250526/user/1450269634/?__cft__[0]=AZWPfR3ll2Yr1oFe8ccALuen3xZKYLJbsXYLHoFnICUAc9Vh1tLWdclwxWYBRAZo-FKnpkW61ZV0GRQBaNEKBpHVaXBcdX9PzGpTNrjXyNeMfLSPj_YkbCdwFheeF5QhZh0Zas0pZiPkt23JW6KrVA0iwhLJZFWroZgpxzpYs-zbYVg2CDhz-TYRQMNY0vuwajpm4PxmFmX3r7pw030BX_vL&__tn__=-R,4,1 kommentar,1 kommentar,305
https://www.facebook.com/groups/696166321250526,"Har selvfølgelig tændt lys og mindes alle de faldende og dem som kæmpede for et frit Danmark Her et udsnit omhandlende min Farfars lillebror, Victor Emanuel Henriksen,  fra bogen ""Faldne I Danmarks frihedskamp 1940-1945 ""Og billede af ham og hans gravsted",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279291168_10159692518689651_3837491234831232136_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=BqVleveCb_AQ7kNvgEOVkJz&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AyQQcMjN9GLUHAwO2dJlUdx&oh=00_AYB4U2FixYecjZOsWfMJ64PV-KHp-mjpsJmQA8Qwn52LnA&oe=671D2EFB,Inger Serup Kant,https://www.facebook.com/groups/696166321250526/user/1266201442/?__cft__[0]=AZVt1fGO-VIJzwR1SiBUpB49DlG5L33MA3Q7p3Ug3gQ43N76BgESy0ZsXmBoEns-5EvTS48usDlR0tJ8SRKvJ2VVOfnDzjuIKSxXZ0xAlAol6e9X5VqwrTDpBzecgOXTJkQmCThBMLFFFeLtUC_93vBM0N_IynrV6iBRV_eIgaJygjPncmZrKDMyCAGgUJQ7P6nRXQ7PEOCqb8PwqEcPi5lu&__tn__=R-R,59,3 kommentarer,3 kommentarer,306
https://www.facebook.com/groups/696166321250526,,,Tove Herlet Larsen,https://www.facebook.com/groups/696166321250526/user/1345820488/?__cft__[0]=AZWW_9fKnqTYx93NZEDV79PwZGTUH89UXPQEJbpHpWBeTIqSlz6yAsPLO0fgbnC0fLsSkxMjyPIr5b1kd2fWVOITHf2g-NwMkl5KpXOQp_I3CKefaR0Ud-pOkRRBmj-YE4GwSy8Ct1XnyRoOPeO2koO3LIjbVHKxo3WpksAngEpPMUdUPZ7vgRO9y_BbcZ8H_mpGG7VwoNYGYdNQiYQh732M&__tn__=R-R,210,6 kommentarer,6 kommentarer,307
https://www.facebook.com/groups/696166321250526,"I aften sender jeg en særlig tanke til min far, som var modstandsmand. Tak for indsatsen Derfor tænder jeg et lys i vinduet",,Yvonne Nielsen,https://www.facebook.com/groups/696166321250526/user/100000809732409/?__cft__[0]=AZURksThSleImNor0kCcIatinKY9MDgQVPDJZrqMdpr0kB4Gu4ZI4mR-HInjqFoPM3fMNgL4TbV-lYPOi7pflKVYIzkBF4F_n1kVzM80dm1KYh0eteZceA644Ssci11qCNfRpPvwK_-3pavzQqN3JK_BLZeR3HgYGprkBOILL8kyRwXrW3QDwrPBcDU5NxRMn_Y&__tn__=R-R,106,4 kommentarer,4 kommentarer,308
https://www.facebook.com/groups/696166321250526,,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279747462_3199646040318226_3585691072828429247_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=pf7a0P8f9B0Q7kNvgEQKizA&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Av9IOdyA_I7PwpuSAdZm8BK&oh=00_AYBaaajlvu7BBcV57pj29A4CkItooTtSapo56lG90q83lg&oe=671D31E7,,,86,,,309
https://www.facebook.com/groups/696166321250526,"4. maj i skyggen af krig i Europa..På lokaliteten Istedgade 31, hvor en lille gruppe af aktivistiske personer i efteråret 1942 tog initiativet til hvad der   v… Se mere",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279643790_3134868976842264_4239842850520792944_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=833d8c&_nc_ohc=2lHlPnHzfdUQ7kNvgH_ZvE4&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ATG7M-zGDK9H3g8oPzBtEuA&oh=00_AYDV2XRYto8uDLuqqp3aprkIfR2wev64WKuSXRHA7jGCgg&oe=671D2F8D,Stjerne Radio,"https://www.facebook.com/profile.php?id=100063679503165&__cft__[0]=AZVp-zxGu61U_wtnUC3k8j9bnhMbbTy1f7tcuTqLnYTe5YRCWe8-wxwxAK-lbS-IypzpMFzwg-bQJzlIGZCGF8wp2Tl0ChekcyLiIo9THfazUm2QpJIn_UKmBq70EV6IOByZMgUT85IYOB2bDv5pRbfxgCZX9peB4MBXeDXrxYKq6hj_t3goMm5ThMobFPUvwPgLO-ztloWtHRCxjhiSXcAekSzqWwMOa2IF74SPQHoEug&__tn__=%3C%2CP-y-R, https://www.facebook.com/groups/696166321250526/user/100063679503165/?__cft__[0]=AZVp-zxGu61U_wtnUC3k8j9bnhMbbTy1f7tcuTqLnYTe5YRCWe8-wxwxAK-lbS-IypzpMFzwg-bQJzlIGZCGF8wp2Tl0ChekcyLiIo9THfazUm2QpJIn_UKmBq70EV6IOByZMgUT85IYOB2bDv5pRbfxgCZX9peB4MBXeDXrxYKq6hj_t3goMm5ThMobFPUvwPgLO-ztloWtHRCxjhiSXcAekSzqWwMOa2IF74SPQHoEug&__tn__=%3C%3C%2CP-y-R",23,,,310
https://www.facebook.com/groups/696166321250526,For alle dem der gav deres liv for at vi kan leve i fred  og for alle dem der kæmpede og kæmper for Ukraine,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279535503_10224311801057121_7357228144192064446_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=103&ccb=1-7&_nc_sid=833d8c&_nc_ohc=Q_GuzFBjExMQ7kNvgGuBAET&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=ATG7M-zGDK9H3g8oPzBtEuA&oh=00_AYCFevHGRWOW8Ra996I0aImfe-EJdr6RyaD7fnWALnQVDQ&oe=671D4315,Christian Langhoff Jeppesen,https://www.facebook.com/groups/696166321250526/user/100008608323122/?__cft__[0]=AZU8mTMN3ODUSAlt6_gOmbZ6YOoTrEywyPWntKdOZwdjZTR2O1zmpqfAtKmydj4WoBWRfulpL_LX5NBV2yMincm-7Xc8UhxlxwmFBHI7W_764Nt_GTXtxOBYWopKpAAI5UkSYAt_GPCclYdgrsW-drun59rU97ulWbl362IhTgQuNxk55in8tBlwkdtaIQVhtUAapU7uasOkx0Isq1ZhkMfdiiAf2ZnOiKUZkSao99MdPw&__tn__=R-R,36,1 kommentar,1 kommentar,311
https://www.facebook.com/groups/696166321250526,"Sender min far, Vagn Laugesen i himlen, en kærlig hilsen  netop i aften. Tak for din indsats i modstandsbevægelsen som ganske ung mand.Ære være dit minde",,Marianne Pedersen,https://www.facebook.com/groups/696166321250526/user/1521238405/?__cft__[0]=AZXjP8URyqJ-2QwdIlJJoABkUNaC8ik-zgSZx0SsNHyRmxUnFea4peQhq1p7-MJmoySbOPjhCShO9dF941f3njtLXtxkKeYsY_nqYSxNKpkuAGI0104LGipFJTBZZGRx-8TNDIidPSh-XHXptRhzvs2u5dGKUGy19_gdFEZu9tntxibXB3en-zRix50eGzGpdSs&__tn__=R-R,61,4 kommentarer,4 kommentarer,312
https://www.facebook.com/groups/696166321250526,8 der fald i Odense den 5 maj i eventyrhaven .jeg ligger en rose der hver år,https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/279603324_10229055858807511_6925124903024216801_n.jpg?stp=dst-jpg_p960x960&_nc_cat=110&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=Q7MWSbNhZXwQ7kNvgH60fYH&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=AUgGydpXOM_jkbmIk2dzpsU&oh=00_AYBcujaWYDsNG9tXjyjKJ0voRYbj1Poi5N7wuZB61uuNzg&oe=671D2AE5,Max Petersen,https://www.facebook.com/groups/696166321250526/user/100041819941749/?__cft__[0]=AZUuXE8d47nbskmi6CrYp6vA9d2ovlADlEefvVT74JuiZce5JMOTnrUs0y5fywOszIx-NGPk_Ck4UOcgkZZ0LMhEKXgqj9caP_91Ya1aLMWSbWNN9a3gUygLeBt2Uzjl7vaOm-TJ-UgWc2Iu6B3CgE70DYSWZTNXsKy0KWWF7kYP5bXnx1rgIlnAy5VU8JPMJTZX5v5Ug0nB5Nx5_JD247xE&__tn__=R-R,193,20 kommentarer,20 kommentarer,313
https://www.facebook.com/groups/696166321250526,"I dag den 4. maj er det 77 år siden at tyskerne kapitulerede, og bortset fra Bornholm var Danmark igen frit.Den glæde og eufori blandt danskerne er næppe set … Se mere",,Finn Bagger,https://www.facebook.com/groups/696166321250526/user/1317734908/?__cft__[0]=AZWBWCUgrlR-D9uU2ce1jWwZfuzy73YZQhGpD-yrKGQ8Vrvag96mfLaBQWPsSGgof9DWAcyT46MnFjc2gQ83BKvyafzBIpdG9btqi7lfzdHCqhMTXDh6ulcaA9QNWT-iuE_BWcgo73251VJb0dPyoaegpEsifEjzUye-TN1wJQsbtNYdv-rr0QozQvjYG3kHv8sfeBTxMPnByJI4v-ASuyye1D0RjoRDJX9fYzlPHkFpeA&__tn__=R-R,83,1 kommentar,1 kommentar,314
https://www.facebook.com/groups/696166321250526,Tag med på en helt speciel køretur i skovene på Midtsjælland og få  lidt af historien om de første våbennedkastninger på Sjælland i 1943 og 1944 ved Gyldenløves… Se mere,,,,33,,,315
https://www.facebook.com/groups/696166321250526,Kära Alla i gruppen! Mitt sökande efter kunskap om vad min pappa var med om under 2ww ledde bland annat till att jag gjorde en film. Jag vill gärna dela filmen med  intresserade. Den har engelska undertexter. Varsågoda!Länk till filmen. https://vimeo.com/330863399Lösenord: Grethe,,,,4,,,316
https://www.facebook.com/groups/696166321250526,Jeg søger oplysninger om disse to brødre de skulle ha været aktive i eller omkring ÅrhusJohannes Thomas Lund født d 14/6-16 Hans bror hed Svend Lund,,,,6,,,317
https://www.facebook.com/groups/696166321250526,"Efter at være stødt på omtale af den, fandt jeg frem til en todelt artikel med Erik Blichfeldt, der var modstandsmand i Assens. Det er ganske fin læsning, hvis du mangler lidt læsestof til påskedagene.Del 1: https://fyens.dk/artikel/drama-i-k%C3%B8bmandsg%C3%A5rdenDel 2: https://fyens.dk/artikel/under-jorden-med-%C3%B8l-og-snaps",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/278389841_310663371200886_657478960662525602_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=100&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=x2-RubHUOvgQ7kNvgGCTaPZ&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Axstjhdd9aucmSujk1kbqNu&oh=00_AYDxIBtR6pY0MGQZb-qhqjA1bke9tMTNFRnXizjfEdPJdg&oe=671D4AE4,Bente Marie Grønbech Olsen,https://www.facebook.com/groups/696166321250526/user/1424242448/?__cft__[0]=AZUfF2yLJ-SIqbGnAfP7xSTzXPw41BqU1IXomGWO2qGX7xWmyO12WPp7AOpJMhrVWOqH1S5vVk6OnT6KrWV1KTnmiDs_QpfMJ8YeBtz2avSsHHJJNYo5J_bB4MC1tQ-oNRqGFb29RNWZC-PYT7nntndH_kD7z10yK85jbqrypu24SEofZYDyxKEzfb6WUXgudN_PfM2gMTOnBjYpDjvTTzsZ&__tn__=R-R,28,2 kommentarer,2 kommentarer,318
https://www.facebook.com/groups/696166321250526,"Ung mand i skolegården 5. Maj 1945. Kommuneskolen, senere Falkenborg skolen, Frederikssund. Kender du ham.",https://scontent-arn2-1.xx.fbcdn.net/v/t39.30808-6/278393876_10227597509424733_6952303633865504696_n.jpg?stp=dst-jpg_s1080x2048&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=LbfkKGwWlFsQ7kNvgFZrNWn&_nc_zt=23&_nc_ht=scontent-arn2-1.xx&_nc_gid=Axstjhdd9aucmSujk1kbqNu&oh=00_AYC_yQTOs9POgz4JgZ1ZazzsTSlFSVHFlZVWzYz3jnbTyA&oe=671D3C14,Kristian Sejer Larsen,https://www.facebook.com/groups/696166321250526/user/1561724679/?__cft__[0]=AZXr5A1DQKwCqeqbLqlnchdh0-JGNCnozJuvhqWNvaB5-AhIl-fVjGSpYaau2yrnjRfA-YOO5_oxqzRqOhJA8U_kK_G-9Zv-3sy-1dJgZvWAt_7-S-pUctLxRL_TWbCmVeDlLlUDDh07lJwG2g-1NPgDwgpX6_Yn4tXf17tI8qbyPjHXPWMoZiRl1uwGCNQ2lddxfqW7Xw4uBO2U51DkVZQ_WOjhxH3IN7l8fY_nG3c2WA&__tn__=R-R,12,2 kommentarer,2 kommentarer,319
https://www.facebook.com/groups/696166321250526,Måske nogen kunne have interesse i at lytte til denne podcast.,,Camilla Hansen,https://www.facebook.com/groups/696166321250526/user/792503814/?__cft__[0]=AZU1zfTfgcsbLciatfnnRaiH-Pk_HEkxbsoNkA2iTy64XagQWaMXWCvhaff4OG-WPvuAB6E1MMcInX8iHmd00XPm1tOby1OkuSUxsCwq5c0Zp9qfm7pxLEszUK9s_qqV8OeG7jeffUz4Xf7fb7zGpkYsvHgnMuY06yTdjdqQgu17tuAwNuMlX8NEwY-khQCnclqAuIDIr4E2OUIA5LiJOSm_&__tn__=R-R,33,2 kommentarer,2 kommentarer,320
https://www.facebook.com/groups/696166321250526,"Min far havde ar på ryggen, da han døde »Der blev brugt den ene grusomme torturmetode efter den anden. Det blev værre og værre for hvert forhør«.Sådan for… Se mere",,Kenneth Lüthje Grønqvist,https://www.facebook.com/groups/696166321250526/user/1025751708/?__cft__[0]=AZViYggVsAU7_mB4ANXZWEtHKTi5SmHQH4Cgeyw-6gB4Boe5OWQCoHrjj4LkGbOy0vwZ_iCeAjcBgoeGDlQOyuuuMsNTy2WENHoDhrg1ks6PDcjAVP-nvqlkJYjjQSQ2w7GZv33tciws-PL83iJovDL3Rfj_Du4qrxULHOpyR1d4DTZiKg1fkIO09c8a7XttPAf6Xof8fryNUU1r8CE8Yv6St57BNPb_IQgmCBblGhQAEw&__tn__=R-R,35,4 kommentarer,4 kommentarer,321
